order_id,user_id,problem_id,correct,skill_id,skill_name,ms_first_response,answer_type,attempt_count,,original_problem_id
28111226,78974,191,0,487_534_540,数组_模拟_枚举,26577,java编程题,1,,46905
28123073,78979,191,0,487_534_540,数组_模拟_枚举,10981,java编程题,0,,46905
28110793,79019,191,1,487_534_540,数组_模拟_枚举,26656,java编程题,1,,46905
28113420,79027,191,1,487_534_540,数组_模拟_枚举,512500,java编程题,1,,46905
28107877,79031,191,1,487_534_540,数组_模拟_枚举,39150,java编程题,1,,46905
33309530,79057,191,1,487_534_540,数组_模拟_枚举,13891,java编程题,1,,46905
33300751,79074,191,1,487_534_540,数组_模拟_枚举,14095,java编程题,1,,46905
33574487,84316,191,0,487_534_540,数组_模拟_枚举,8109,java编程题,1,,46905
38307234,96225,191,1,487_534_540,数组_模拟_枚举,20049,java编程题,1,,46905
38172904,96235,191,1,487_534_540,数组_模拟_枚举,25188,java编程题,1,,46905
38304519,96239,191,0,487_534_540,数组_模拟_枚举,26577,java编程题,1,,46905
38227035,96244,191,0,487_534_540,数组_模拟_枚举,10981,java编程题,0,,46905
38217660,96263,191,1,487_534_540,数组_模拟_枚举,26656,java编程题,1,,46905
38240620,96270,191,1,487_534_540,数组_模拟_枚举,512500,java编程题,1,,46905
38267704,96273,191,1,487_534_540,数组_模拟_枚举,39150,java编程题,1,,46905
38153220,96280,191,1,487_534_540,数组_模拟_枚举,13891,java编程题,1,,46905
38288036,96295,191,1,487_534_540,数组_模拟_枚举,14095,java编程题,1,,46905
22863534,71066,192,0,487_534_413,数组_模拟_字符串,24328,java编程题,1,,46908
31394118,78673,192,1,487_534_413,数组_模拟_字符串,20000,java编程题,1,,46908
26426689,78675,192,0,487_534_413,数组_模拟_字符串,11641,java编程题,1,,46908
22865821,78836,192,0,487_534_413,数组_模拟_字符串,51688,java编程题,0,,46908
33291083,78921,192,0,487_534_413,数组_模拟_字符串,25132,java编程题,1,,46908
28106802,78972,192,1,487_534_413,数组_模拟_字符串,29438,java编程题,1,,46908
28103120,78979,192,0,487_534_413,数组_模拟_字符串,36152,java编程题,1,,46908
28186896,78987,192,1,487_534_413,数组_模拟_字符串,23644,java编程题,1,,46908
28528400,79030,192,0,487_534_413,数组_模拟_字符串,62349,java编程题,1,,46908
33290081,79073,192,1,487_534_413,数组_模拟_字符串,30522,java编程题,1,,46908
38148343,96229,192,0,487_534_413,数组_模拟_字符串,25132,java编程题,1,,46908
38195315,96237,192,1,487_534_413,数组_模拟_字符串,29438,java编程题,1,,46908
38227023,96244,192,0,487_534_413,数组_模拟_字符串,36152,java编程题,1,,46908
38225694,96272,192,0,487_534_413,数组_模拟_字符串,62349,java编程题,1,,46908
38136948,96294,192,1,487_534_413,数组_模拟_字符串,30522,java编程题,1,,46908
26427510,78675,193,1,487_534,数组_模拟,19266,java编程题,1,,46911
22863222,78833,193,1,487_534,数组_模拟,64530,java编程题,1,,46911
22866908,78836,193,0,487_534,数组_模拟,10953,java编程题,0,,46911
28123159,78979,193,1,487_534,数组_模拟,46778,java编程题,1,,46911
28103398,78982,193,1,487_534,数组_模拟,65541,java编程题,1,,46911
28106183,79013,193,0,487_534,数组_模拟,414106,java编程题,1,,46911
28107891,79031,193,0,487_534,数组_模拟,45433,java编程题,1,,46911
33309484,79057,193,0,487_534,数组_模拟,43875,java编程题,1,,46911
22848710,80649,193,1,487_534,数组_模拟,55689,java编程题,1,,46911
34426647,84316,193,1,487_534,数组_模拟,53076,java编程题,1,,46911
38227034,96244,193,1,487_534,数组_模拟,46778,java编程题,1,,46911
38160692,96247,193,1,487_534,数组_模拟,65541,java编程题,1,,46911
38174760,96258,193,0,487_534,数组_模拟,414106,java编程题,1,,46911
38267705,96273,193,0,487_534,数组_模拟,45433,java编程题,1,,46911
38153221,96280,193,0,487_534,数组_模拟,43875,java编程题,1,,46911
35383524,70363,194,1,543,循环结构,21831,java编程题,1,,46914
33164311,78675,194,1,543,循环结构,17992,java编程题,1,,46914
22848835,78810,194,0,543,循环结构,67860,java编程题,1,,46914
22848535,78816,194,1,543,循环结构,290080,java编程题,1,,46914
33269146,78917,194,1,543,循环结构,28042,java编程题,1,,46914
28122817,78986,194,1,543,循环结构,21188,java编程题,1,,46914
28253118,78987,194,1,543,循环结构,30538,java编程题,1,,46914
28172122,78990,194,1,543,循环结构,50003,java编程题,1,,46914
33298610,79059,194,1,543,循环结构,72135,java编程题,1,,46914
23013372,80717,194,1,543,循环结构,89454,java编程题,1,,46914
22866129,80718,194,0,543,循环结构,38830,java编程题,1,,46914
33574799,84310,194,0,543,循环结构,130360,java编程题,1,,46914
38307236,96225,194,1,543,循环结构,28042,java编程题,1,,46914
38189541,96251,194,1,543,循环结构,21188,java编程题,1,,46914
38205934,96254,194,1,543,循环结构,50003,java编程题,1,,46914
38309818,96282,194,1,543,循环结构,72135,java编程题,1,,46914
33282491,78905,195,1,543,循环结构,33500,java编程题,1,,46917
33284903,78911,195,0,543,循环结构,24523,java编程题,1,,46917
33274812,78916,195,1,543,循环结构,22145,java编程题,1,,46917
28272978,78980,195,0,543,循环结构,23685,java编程题,1,,46917
28107369,78985,195,0,543,循环结构,37070,java编程题,1,,46917
28252939,78987,195,0,543,循环结构,36937,java编程题,0,,46917
28118413,79013,195,1,543,循环结构,22987,java编程题,1,,46917
28106950,79023,195,0,543,循环结构,16154,java编程题,1,,46917
33309536,79057,195,1,543,循环结构,20031,java编程题,1,,46917
33268303,79066,195,1,543,循环结构,27874,java编程题,1,,46917
33292465,79071,195,1,543,循环结构,38297,java编程题,1,,46917
22848913,80649,195,1,543,循环结构,36219,java编程题,1,,46917
34423890,84316,195,0,543,循环结构,80302,java编程题,1,,46917
38180630,96213,195,1,543,循环结构,33500,java编程题,1,,46917
38293811,96219,195,0,543,循环结构,24523,java编程题,1,,46917
38285402,96224,195,1,543,循环结构,22145,java编程题,1,,46917
38228769,96245,195,0,543,循环结构,23685,java编程题,1,,46917
38244716,96250,195,0,543,循环结构,37070,java编程题,1,,46917
38174766,96258,195,1,543,循环结构,22987,java编程题,1,,46917
38134595,96267,195,0,543,循环结构,16154,java编程题,1,,46917
38153218,96280,195,1,543,循环结构,20031,java编程题,1,,46917
38272852,96288,195,1,543,循环结构,27874,java编程题,1,,46917
38252564,96293,195,1,543,循环结构,38297,java编程题,1,,46917
33029871,64525,196,1,543,循环结构,39891,java编程题,1,,46920
22864204,71066,196,1,543,循环结构,23251,java编程题,1,,46920
20432956,71829,196,0,543,循环结构,67111,java编程题,1,,46920
26426848,78675,196,0,543,循环结构,20001,java编程题,1,,46920
22865752,78835,196,0,543,循环结构,118941,java编程题,1,,46920
22867907,78845,196,0,543,循环结构,108249,java编程题,1,,46920
22848505,78928,196,1,543,循环结构,80174,java编程题,1,,46920
28105232,78978,196,1,543,循环结构,24242,java编程题,1,,46920
28103097,78979,196,0,543,循环结构,8637,java编程题,1,,46920
28107565,78985,196,1,543,循环结构,23543,java编程题,1,,46920
28118421,79013,196,1,543,循环结构,20903,java编程题,1,,46920
28113595,79026,196,1,543,循环结构,274391,java编程题,1,,46920
28237110,79032,196,1,543,循环结构,79500,java编程题,1,,46920
33282382,79060,196,0,543,循环结构,11831,java编程题,1,,46920
33273955,79064,196,1,543,循环结构,13878,java编程题,1,,46920
32032158,84320,196,0,543,循环结构,77540,java编程题,1,,46920
38274889,96243,196,1,543,循环结构,24242,java编程题,1,,46920
38227025,96244,196,0,543,循环结构,8637,java编程题,1,,46920
38244723,96250,196,1,543,循环结构,23543,java编程题,1,,46920
38174764,96258,196,1,543,循环结构,20903,java编程题,1,,46920
38257024,96269,196,1,543,循环结构,274391,java编程题,1,,46920
38184339,96274,196,1,543,循环结构,79500,java编程题,1,,46920
38200687,96283,196,0,543,循环结构,11831,java编程题,1,,46920
38178070,96287,196,1,543,循环结构,13878,java编程题,1,,46920
35304037,70363,197,0,543,循环结构,20671,java编程题,1,,46923
20722576,74459,197,1,543,循环结构,13930,java编程题,1,,46923
23896888,78803,197,1,543,循环结构,98499,java编程题,1,,46923
22867178,78838,197,0,543,循环结构,22766,java编程题,1,,46923
22860477,78840,197,1,543,循环结构,26375,java编程题,1,,46923
34371553,78914,197,1,543,循环结构,78437,java编程题,1,,46923
28262747,78976,197,0,543,循环结构,53883,java编程题,1,,46923
28104991,78978,197,1,543,循环结构,98196,java编程题,1,,46923
28253530,78987,197,1,543,循环结构,58280,java编程题,1,,46923
28172005,79031,197,1,543,循环结构,32337,java编程题,1,,46923
33515638,79075,197,1,543,循环结构,26786,java编程题,1,,46923
33574783,84316,197,1,543,循环结构,40921,java编程题,1,,46923
32028210,84320,197,0,543,循环结构,132396,java编程题,0,,46923
38150762,96222,197,1,543,循环结构,78437,java编程题,1,,46923
38182268,96241,197,0,543,循环结构,53883,java编程题,1,,46923
38274893,96243,197,1,543,循环结构,98196,java编程题,1,,46923
38267710,96273,197,1,543,循环结构,32337,java编程题,1,,46923
38213028,96296,197,1,543,循环结构,26786,java编程题,1,,46923
35304325,70363,198,0,543,循环结构,13562,java编程题,1,,46926
22866868,78846,198,0,543,循环结构,34766,java编程题,1,,46926
28186836,78987,198,1,543,循环结构,30495,java编程题,1,,46926
28105354,79012,198,0,543,循环结构,5854,java编程题,1,,46926
28115664,79016,198,1,543,循环结构,88919,java编程题,1,,46926
28276614,79018,198,0,543,循环结构,43750,java编程题,1,,46926
28110712,79019,198,0,543,循环结构,10812,java编程题,1,,46926
28105106,79034,198,0,543,循环结构,51184,java编程题,1,,46926
23013452,80717,198,1,543,循环结构,41375,java编程题,1,,46926
38164970,96257,198,0,543,循环结构,5854,java编程题,1,,46926
38146122,96260,198,1,543,循环结构,88919,java编程题,1,,46926
38291229,96262,198,0,543,循环结构,43750,java编程题,1,,46926
38217658,96263,198,0,543,循环结构,10812,java编程题,1,,46926
38303005,96276,198,0,543,循环结构,51184,java编程题,1,,46926
35304970,70363,199,1,543_534_413,循环结构_模拟_字符串,69655,java编程题,1,,46929
33748423,70729,199,0,543_534_413,循环结构_模拟_字符串,40053,java编程题,1,,46929
30652213,78675,199,1,543_534_413,循环结构_模拟_字符串,10777,java编程题,1,,46929
22867374,78836,199,0,543_534_413,循环结构_模拟_字符串,4547,java编程题,0,,46929
34666467,78904,199,1,543_534_413,循环结构_模拟_字符串,20740,java编程题,1,,46929
33270001,78908,199,0,543_534_413,循环结构_模拟_字符串,42723,java编程题,1,,46929
33275098,78909,199,0,543_534_413,循环结构_模拟_字符串,28803,java编程题,1,,46929
28101514,78970,199,0,543_534_413,循环结构_模拟_字符串,18704,java编程题,1,,46929
28105942,78989,199,1,543_534_413,循环结构_模拟_字符串,32204,java编程题,1,,46929
28175216,79014,199,1,543_534_413,循环结构_模拟_字符串,66389,java编程题,1,,46929
28116709,79021,199,1,543_534_413,循环结构_模拟_字符串,80680,java编程题,1,,46929
33575265,84310,199,1,543_534_413,循环结构_模拟_字符串,64266,java编程题,1,,46929
34268722,90433,199,1,543_534_413,循环结构_模拟_字符串,124098,java编程题,1,,46929
38247210,96212,199,1,543_534_413,循环结构_模拟_字符串,20740,java编程题,1,,46929
38263445,96216,199,0,543_534_413,循环结构_模拟_字符串,42723,java编程题,1,,46929
38270103,96217,199,0,543_534_413,循环结构_模拟_字符串,28803,java编程题,1,,46929
38172894,96235,199,0,543_534_413,循环结构_模拟_字符串,18704,java编程题,1,,46929
38215568,96253,199,1,543_534_413,循环结构_模拟_字符串,32204,java编程题,1,,46929
38167855,96265,199,1,543_534_413,循环结构_模拟_字符串,80680,java编程题,1,,46929
31394146,78673,200,1,543,循环结构,22641,java编程题,1,,46932
22865263,78843,200,1,543,循环结构,71783,java编程题,1,,46932
33281758,78907,200,1,543,循环结构,31343,java编程题,1,,46932
28175256,79014,200,1,543,循环结构,123288,java编程题,1,,46932
28105948,79020,200,1,543,循环结构,47355,java编程题,1,,46932
28222770,79021,200,0,543,循环结构,53040,java编程题,0,,46932
28107845,79031,200,1,543,循环结构,66480,java编程题,1,,46932
28093127,79033,200,1,543,循环结构,18108,java编程题,1,,46932
33273785,79061,200,1,543,循环结构,79656,java编程题,1,,46932
33573826,84316,200,1,543,循环结构,88763,java编程题,1,,46932
38260693,96215,200,1,543,循环结构,31343,java编程题,1,,46932
38192262,96264,200,1,543,循环结构,47355,java编程题,1,,46932
38167877,96265,200,0,543,循环结构,53040,java编程题,0,,46932
38267702,96273,200,1,543,循环结构,66480,java编程题,1,,46932
38301407,96275,200,1,543,循环结构,18108,java编程题,1,,46932
38208313,96284,200,1,543,循环结构,79656,java编程题,1,,46932
35383084,70363,201,1,543_534,循环结构_模拟,31097,java编程题,1,,46935
35506940,71881,201,1,543_534,循环结构_模拟,23952,java编程题,1,,46935
26427409,78675,201,1,543_534,循环结构_模拟,37891,java编程题,1,,46935
33301413,78918,201,1,543_534,循环结构_模拟,82062,java编程题,1,,46935
33294982,78923,201,1,543_534,循环结构_模拟,388312,java编程题,1,,46935
33276737,78926,201,1,543_534,循环结构_模拟,49766,java编程题,1,,46935
28112115,78976,201,0,543_534,循环结构_模拟,131823,java编程题,1,,46935
28273078,78980,201,1,543_534,循环结构_模拟,42012,java编程题,1,,46935
28117005,78981,201,1,543_534,循环结构_模拟,58569,java编程题,1,,46935
28116497,79024,201,1,543_534,循环结构_模拟,26234,java编程题,1,,46935
33273705,79064,201,1,543_534,循环结构_模拟,42964,java编程题,1,,46935
33301876,79069,201,1,543_534,循环结构_模拟,65818,java编程题,1,,46935
38233921,96226,201,1,543_534,循环结构_模拟,82062,java编程题,1,,46935
38170660,96231,201,1,543_534,循环结构_模拟,388312,java编程题,1,,46935
38277518,96232,201,1,543_534,循环结构_模拟,49766,java编程题,1,,46935
38182261,96241,201,0,543_534,循环结构_模拟,131823,java编程题,1,,46935
38228763,96245,201,1,543_534,循环结构_模拟,42012,java编程题,1,,46935
38190715,96246,201,1,543_534,循环结构_模拟,58569,java编程题,1,,46935
38157078,96268,201,1,543_534,循环结构_模拟,26234,java编程题,1,,46935
38178066,96287,201,1,543_534,循环结构_模拟,42964,java编程题,1,,46935
38144336,96291,201,1,543_534,循环结构_模拟,65818,java编程题,1,,46935
35377823,70363,202,0,543,循环结构,24171,java编程题,1,,46938
35506807,71881,202,1,543,循环结构,37970,java编程题,1,,46938
32829652,75169,202,1,543,循环结构,17627,java编程题,1,,46938
26426602,78675,202,1,543,循环结构,26766,java编程题,1,,46938
22863661,78839,202,0,543,循环结构,13469,java编程题,0,,46938
28269523,78976,202,1,543,循环结构,18644,java编程题,1,,46938
28172141,78990,202,1,543,循环结构,34685,java编程题,1,,46938
28222243,79021,202,0,543,循环结构,29770,java编程题,1,,46938
33309516,79057,202,1,543,循环结构,13359,java编程题,1,,46938
33298922,79059,202,1,543,循环结构,26717,java编程题,1,,46938
24825745,80807,202,1,543,循环结构,46497,java编程题,1,,46938
34424443,84316,202,1,543,循环结构,57796,java编程题,1,,46938
38182266,96241,202,1,543,循环结构,18644,java编程题,1,,46938
38205933,96254,202,1,543,循环结构,34685,java编程题,1,,46938
38167870,96265,202,0,543,循环结构,29770,java编程题,1,,46938
38153216,96280,202,1,543,循环结构,13359,java编程题,1,,46938
38309823,96282,202,1,543,循环结构,26717,java编程题,1,,46938
22862972,71066,203,1,543_536,循环结构_质数,61313,java编程题,1,,46941
30652229,78675,203,1,543_536,循环结构_质数,79418,java编程题,1,,46941
23897079,78805,203,0,543_536,循环结构_质数,21266,java编程题,1,,46941
22848417,78806,203,1,543_536,循环结构_质数,73642,java编程题,1,,46941
33285136,78911,203,1,543_536,循环结构_质数,17924,java编程题,1,,46941
28236433,78970,203,1,543_536,循环结构_质数,38795,java编程题,1,,46941
28112932,78976,203,1,543_536,循环结构_质数,24338,java编程题,1,,46941
28117052,78981,203,1,543_536,循环结构_质数,76460,java编程题,1,,46941
28118366,79013,203,0,543_536,循环结构_质数,35303,java编程题,1,,46941
24825880,80807,203,1,543_536,循环结构_质数,43137,java编程题,1,,46941
34193537,85074,203,0,543_536,循环结构_质数,30627,java编程题,1,,46941
38293814,96219,203,1,543_536,循环结构_质数,17924,java编程题,1,,46941
38172903,96235,203,1,543_536,循环结构_质数,38795,java编程题,1,,46941
38182264,96241,203,1,543_536,循环结构_质数,24338,java编程题,1,,46941
38190717,96246,203,1,543_536,循环结构_质数,76460,java编程题,1,,46941
38174772,96258,203,0,543_536,循环结构_质数,35303,java编程题,1,,46941
22864253,78835,204,0,543_536,循环结构_质数,110206,java编程题,0,,46944
22868729,78845,204,0,543_536,循环结构_质数,114189,java编程题,1,,46944
34371352,78914,204,0,543_536,循环结构_质数,80367,java编程题,1,,46944
33296814,78920,204,1,543_536,循环结构_质数,12882,java编程题,1,,46944
22848206,78928,204,0,543_536,循环结构_质数,29657,java编程题,0,,46944
28123170,78979,204,1,543_536,循环结构_质数,54665,java编程题,1,,46944
28112649,78980,204,0,543_536,循环结构_质数,265996,java编程题,0,,46944
28103356,78982,204,1,543_536,循环结构_质数,95558,java编程题,1,,46944
28107758,78983,204,0,543_536,循环结构_质数,56968,java编程题,1,,46944
28239196,79018,204,0,543_536,循环结构_质数,26084,java编程题,1,,46944
28116467,79024,204,0,543_536,循环结构_质数,28828,java编程题,1,,46944
28104935,79029,204,1,543_536,循环结构_质数,20187,java编程题,1,,46944
38150765,96222,204,0,543_536,循环结构_质数,80367,java编程题,1,,46944
38210594,96228,204,1,543_536,循环结构_质数,12882,java编程题,1,,46944
38227037,96244,204,1,543_536,循环结构_质数,54665,java编程题,1,,46944
38228758,96245,204,0,543_536,循环结构_质数,265996,java编程题,0,,46944
38160691,96247,204,1,543_536,循环结构_质数,95558,java编程题,1,,46944
38289450,96248,204,0,543_536,循环结构_质数,56968,java编程题,1,,46944
38291218,96262,204,0,543_536,循环结构_质数,26084,java编程题,1,,46944
38157081,96268,204,0,543_536,循环结构_质数,28828,java编程题,1,,46944
38224962,96271,204,1,543_536,循环结构_质数,20187,java编程题,1,,46944
30652128,78675,205,0,543,循环结构,13833,java编程题,1,,46947
22858821,78844,205,1,543,循环结构,27939,java编程题,1,,46947
33293761,78910,205,1,543,循环结构,36319,java编程题,1,,46947
28106566,78972,205,0,543,循环结构,59281,java编程题,1,,46947
28110244,78990,205,0,543,循环结构,35188,java编程题,1,,46947
28107294,79018,205,0,543,循环结构,39266,java编程题,1,,46947
33263095,79070,205,1,543,循环结构,35768,java编程题,1,,46947
34428413,84316,205,1,543,循环结构,18577,java编程题,1,,46947
38280019,96218,205,1,543,循环结构,36319,java编程题,1,,46947
38195311,96237,205,0,543,循环结构,59281,java编程题,1,,46947
38205931,96254,205,0,543,循环结构,35188,java编程题,1,,46947
38291204,96262,205,0,543,循环结构,39266,java编程题,1,,46947
38220246,96292,205,1,543,循环结构,35768,java编程题,1,,46947
35378901,70363,206,1,543_534_413,循环结构_模拟_字符串,59905,java编程题,1,,46950
20428909,73684,206,1,543_534_413,循环结构_模拟_字符串,58632,java编程题,1,,46950
31393692,78673,206,0,543_534_413,循环结构_模拟_字符串,76844,java编程题,1,,46950
28269471,78976,206,1,543_534_413,循环结构_模拟_字符串,44958,java编程题,1,,46950
28933643,79015,206,1,543_534_413,循环结构_模拟_字符串,35631,java编程题,1,,46950
28238821,79018,206,1,543_534_413,循环结构_模拟_字符串,132197,java编程题,1,,46950
22867985,80719,206,0,543_534_413,循环结构_模拟_字符串,56078,java编程题,0,,46950
38182270,96241,206,1,543_534_413,循环结构_模拟_字符串,44958,java编程题,1,,46950
38298060,96259,206,1,543_534_413,循环结构_模拟_字符串,35631,java编程题,1,,46950
38291211,96262,206,1,543_534_413,循环结构_模拟_字符串,132197,java编程题,1,,46950
22859654,71066,207,0,543_534,循环结构_模拟,108517,java编程题,1,,46953
20433103,71829,207,0,543_534,循环结构_模拟,52481,java编程题,1,,46953
33536170,78903,207,1,543_534,循环结构_模拟,27710,java编程题,1,,46953
33291224,78921,207,0,543_534,循环结构_模拟,37596,java编程题,1,,46953
28436591,78978,207,1,543_534,循环结构_模拟,59043,java编程题,1,,46953
33298879,79059,207,1,543_534,循环结构_模拟,23035,java编程题,1,,46953
24825840,80807,207,1,543_534,循环结构_模拟,59277,java编程题,1,,46953
38222916,96211,207,1,543_534,循环结构_模拟,27710,java编程题,1,,46953
38148341,96229,207,0,543_534,循环结构_模拟,37596,java编程题,1,,46953
38274880,96243,207,1,543_534,循环结构_模拟,59043,java编程题,1,,46953
38309821,96282,207,1,543_534,循环结构_模拟,23035,java编程题,1,,46953
32183844,75169,208,1,543,循环结构,25823,java编程题,1,,46956
28107301,78073,208,1,543,循环结构,22050,java编程题,1,,46956
26427053,78675,208,1,543,循环结构,22312,java编程题,1,,46956
22865801,78837,208,0,543,循环结构,83902,java编程题,1,,46956
33282407,78905,208,1,543,循环结构,44402,java编程题,1,,46956
28119189,78971,208,1,543,循环结构,29542,java编程题,1,,46956
28269437,78976,208,1,543,循环结构,20593,java编程题,1,,46956
28105081,78978,208,1,543,循环结构,32027,java编程题,1,,46956
28113045,78980,208,1,543,循环结构,49544,java编程题,1,,46956
28117077,78981,208,1,543,循环结构,56579,java编程题,1,,46956
22862323,80715,208,1,543,循环结构,109652,java编程题,1,,46956
33574832,84316,208,1,543,循环结构,55811,java编程题,1,,46956
38156054,96210,208,1,543,循环结构,22050,java编程题,1,,46956
38180629,96213,208,1,543,循环结构,44402,java编程题,1,,46956
38193767,96236,208,1,543,循环结构,29542,java编程题,1,,46956
38182267,96241,208,1,543,循环结构,20593,java编程题,1,,46956
38274887,96243,208,1,543,循环结构,32027,java编程题,1,,46956
38228755,96245,208,1,543,循环结构,49544,java编程题,1,,46956
38190712,96246,208,1,543,循环结构,56579,java编程题,1,,46956
22866926,78835,209,1,543_534,循环结构_模拟,68846,java编程题,1,,46959
22861792,78839,209,0,543_534,循环结构_模拟,28407,java编程题,0,,46959
22865782,78843,209,1,543_534,循环结构_模拟,60095,java编程题,1,,46959
33285183,78911,209,1,543_534,循环结构_模拟,25849,java编程题,1,,46959
28105953,78989,209,1,543_534,循环结构_模拟,20823,java编程题,1,,46959
28239034,79018,209,0,543_534,循环结构_模拟,24290,java编程题,1,,46959
33282133,79060,209,1,543_534,循环结构_模拟,36103,java编程题,1,,46959
34145045,79063,209,1,543_534,循环结构_模拟,21786,java编程题,1,,46959
22848183,80649,209,0,543_534,循环结构_模拟,63563,java编程题,1,,46959
38293812,96219,209,1,543_534,循环结构_模拟,25849,java编程题,1,,46959
38215562,96253,209,1,543_534,循环结构_模拟,20823,java编程题,1,,46959
38291210,96262,209,0,543_534,循环结构_模拟,24290,java编程题,1,,46959
38200684,96283,209,1,543_534,循环结构_模拟,36103,java编程题,1,,46959
38197769,96286,209,1,543_534,循环结构_模拟,21786,java编程题,1,,46959
20722563,74459,210,1,543,循环结构,15319,java编程题,1,,46962
23897075,78803,210,0,543,循环结构,82514,java编程题,0,,46962
33283877,78922,210,1,543,循环结构,33128,java编程题,1,,46962
33276885,78926,210,1,543,循环结构,34782,java编程题,1,,46962
28118600,78971,210,0,543,循环结构,180400,java编程题,1,,46962
28116486,78992,210,1,543,循环结构,1147078,java编程题,1,,46962
28276580,79018,210,1,543,循环结构,33025,java编程题,1,,46962
28116743,79021,210,1,543,循环结构,85745,java编程题,1,,46962
28106764,79023,210,0,543,循环结构,13629,java编程题,1,,46962
28243333,79024,210,1,543,循环结构,28201,java编程题,1,,46962
28113998,79027,210,1,543,循环结构,29719,java编程题,1,,46962
33270139,79056,210,0,543,循环结构,85117,java编程题,1,,46962
34424636,84316,210,0,543,循环结构,77010,java编程题,1,,46962
38282579,96230,210,1,543,循环结构,33128,java编程题,1,,46962
38277522,96232,210,1,543,循环结构,34782,java编程题,1,,46962
38193766,96236,210,0,543,循环结构,180400,java编程题,1,,46962
38248765,96256,210,1,543,循环结构,1147078,java编程题,1,,46962
38291231,96262,210,1,543,循环结构,33025,java编程题,1,,46962
38167860,96265,210,1,543,循环结构,85745,java编程题,1,,46962
38134596,96267,210,0,543,循环结构,13629,java编程题,1,,46962
38157087,96268,210,1,543,循环结构,28201,java编程题,1,,46962
38240623,96270,210,1,543,循环结构,29719,java编程题,1,,46962
38188707,96279,210,0,543,循环结构,85117,java编程题,1,,46962
20722550,74459,211,1,543,循环结构,16785,java编程题,1,,46965
22848118,78811,211,1,543,循环结构,85065,java编程题,1,,46965
33269076,78912,211,1,543,循环结构,21687,java编程题,1,,46965
34690480,79067,211,1,543,循环结构,21528,java编程题,1,,46965
33270572,79068,211,1,543,循环结构,27961,java编程题,1,,46965
28481422,79264,211,1,543,循环结构,82592,java编程题,1,,46965
32033083,84316,211,0,543,循环结构,78464,java编程题,1,,46965
38265822,96220,211,1,543,循环结构,21687,java编程题,1,,46965
38299951,96289,211,1,543,循环结构,21528,java编程题,1,,46965
38255316,96290,211,1,543,循环结构,27961,java编程题,1,,46965
38175812,96298,211,1,543,循环结构,82592,java编程题,1,,46965
32183850,75169,212,1,543,循环结构,30895,java编程题,1,,46968
22848777,78807,212,0,543,循环结构,35718,java编程题,1,,46968
22867251,78836,212,0,543,循环结构,18969,java编程题,0,,46968
22859223,78837,212,0,543,循环结构,81528,java编程题,1,,46968
34666368,78904,212,0,543,循环结构,19425,java编程题,1,,46968
33283486,78922,212,1,543,循环结构,78064,java编程题,1,,46968
33295504,78923,212,1,543,循环结构,81906,java编程题,1,,46968
28111350,78974,212,1,543,循环结构,39349,java编程题,1,,46968
28185938,78987,212,0,543,循环结构,67719,java编程题,1,,46968
28107665,79031,212,0,543,循环结构,51388,java编程题,1,,46968
28093084,79033,212,1,543,循环结构,45081,java编程题,1,,46968
33300633,79074,212,0,543,循环结构,29154,java编程题,1,,46968
22865136,80715,212,1,543,循环结构,40373,java编程题,1,,46968
38247207,96212,212,0,543,循环结构,19425,java编程题,1,,46968
38282576,96230,212,1,543,循环结构,78064,java编程题,1,,46968
38170659,96231,212,1,543,循环结构,81906,java编程题,1,,46968
38304514,96239,212,1,543,循环结构,39349,java编程题,1,,46968
38267698,96273,212,0,543,循环结构,51388,java编程题,1,,46968
38301406,96275,212,1,543,循环结构,45081,java编程题,1,,46968
38288039,96295,212,0,543,循环结构,29154,java编程题,1,,46968
32835201,70677,213,1,543_534_540,循环结构_模拟_枚举,80142,java编程题,1,,46971
22864353,71066,213,1,543_534_540,循环结构_模拟_枚举,32157,java编程题,1,,46971
20427620,75361,213,0,543_534_540,循环结构_模拟_枚举,22063,java编程题,0,,46971
22862894,78842,213,0,543_534_540,循环结构_模拟_枚举,141579,java编程题,1,,46971
28107811,78977,213,1,543_534_540,循环结构_模拟_枚举,28140,java编程题,1,,46971
28113161,78980,213,1,543_534_540,循环结构_模拟_枚举,28133,java编程题,1,,46971
28118427,79013,213,1,543_534_540,循环结构_模拟_枚举,25442,java编程题,1,,46971
28276695,79018,213,1,543_534_540,循环结构_模拟_枚举,37180,java编程题,1,,46971
33302556,79070,213,1,543_534_540,循环结构_模拟_枚举,31620,java编程题,1,,46971
22848788,80649,213,1,543_534_540,循环结构_模拟_枚举,51204,java编程题,1,,46971
38158637,96242,213,1,543_534_540,循环结构_模拟_枚举,28140,java编程题,1,,46971
38228760,96245,213,1,543_534_540,循环结构_模拟_枚举,28133,java编程题,1,,46971
38174767,96258,213,1,543_534_540,循环结构_模拟_枚举,25442,java编程题,1,,46971
38291222,96262,213,1,543_534_540,循环结构_模拟_枚举,37180,java编程题,1,,46971
38220254,96292,213,1,543_534_540,循环结构_模拟_枚举,31620,java编程题,1,,46971
30191387,79034,1140,0,440,运算符,31953,java选择题,2,,47039
30309546,79073,1140,1,440,运算符,19951,java,1,,47039
38303035,96276,1140,0,440,运算符,31953,java,2,,47039
38135305,96294,1140,1,440,运算符,19951,java,1,,47039
22043894,78833,1141,0,401,文件扩展名,60692,java,1,,47040
